(2015,77)	192
(2015,76)	88
(2015,75)	324
(2015,74)	228
(2015,73)	449
(2015,72)	297
(2015,71)	643
(2015,70)	600
(2015,69)	486
(2015,68)	530
(2015,67)	616
(2015,66)	497
(2015,65)	280
(2015,64)	248
(2015,63)	225
(2015,62)	136
(2015,61)	360
(2015,60)	241
(2015,59)	110
(2015,58)	266
(2015,57)	94
(2015,56)	498
(2015,55)	100
(2015,54)	29
(2015,53)	544
(2015,52)	363
(2015,51)	350
(2015,50)	46
(2015,49)	768
(2015,48)	281
(2015,47)	66
(2015,46)	485
(2015,45)	167
(2015,44)	571
(2015,43)	743
(2015,42)	311
(2015,41)	111
(2015,40)	90
(2015,39)	63
(2015,38)	132
(2015,37)	16
(2015,36)	83
(2015,35)	82
(2015,34)	138
(2015,33)	99
(2015,32)	181
(2015,31)	186
(2015,30)	269
(2015,29)	441
(2015,28)	511
(2015,27)	342
(2015,26)	418
(2015,25)	700
(2015,24)	416
(2015,23)	442
(2015,22)	416
(2015,21)	188
(2015,20)	107
(2015,19)	435
(2015,18)	113
(2015,17)	451
(2015,16)	247
(2015,15)	613
(2015,14)	173
(2015,13)	100
(2015,12)	178
(2015,11)	142
(2015,10)	473
(2015,9)	108
(2015,8)	372
(2015,7)	223
(2015,6)	368
(2015,5)	207
(2015,4)	192
(2015,3)	186
(2015,2)	313
(2015,1)	151
(2015,0)	51
(2014,77)	372
(2014,76)	108
(2014,75)	1304
(2014,74)	637
(2014,73)	1738
(2014,72)	1099
(2014,71)	2511
(2014,70)	1927
(2014,69)	1512
(2014,68)	1201
(2014,67)	1620
(2014,66)	1817
(2014,65)	912
(2014,64)	966
(2014,63)	769
(2014,62)	524
(2014,61)	916
(2014,60)	508
(2014,59)	349
(2014,58)	462
(2014,57)	292
(2014,56)	1532
(2014,55)	556
(2014,54)	191
(2014,53)	1830
(2014,52)	965
(2014,51)	1012
(2014,50)	287
(2014,49)	2763
(2014,48)	1226
(2014,47)	81
(2014,46)	1488
(2014,45)	550
(2014,44)	1631
(2014,43)	1763
(2014,42)	626
(2014,41)	466
(2014,40)	436
(2014,39)	344
(2014,38)	399
(2014,37)	92
(2014,36)	42
(2014,35)	348
(2014,34)	337
(2014,33)	186
(2014,32)	542
(2014,31)	791
(2014,30)	988
(2014,29)	1280
(2014,28)	1218
(2014,27)	852
(2014,26)	699
(2014,25)	2500
(2014,24)	1290
(2014,23)	1234
(2014,22)	1118
(2014,21)	446
(2014,20)	296
(2014,19)	1049
(2014,18)	265
(2014,17)	1184
(2014,16)	985
(2014,15)	1664
(2014,14)	366
(2014,13)	341
(2014,12)	433
(2014,11)	468
(2014,10)	804
(2014,9)	327
(2014,8)	645
(2014,7)	641
(2014,6)	716
(2014,5)	420
(2014,4)	531
(2014,3)	308
(2014,2)	921
(2014,1)	342
(2014,0)	107
(2013,77)	174
(2013,76)	52
(2013,75)	456
(2013,74)	281
(2013,73)	645
(2013,72)	501
(2013,71)	797
(2013,70)	599
(2013,69)	475
(2013,68)	422
(2013,67)	489
(2013,66)	595
(2013,65)	283
(2013,64)	445
(2013,63)	176
(2013,62)	199
(2013,61)	401
(2013,60)	263
(2013,59)	122
(2013,58)	219
(2013,57)	119
(2013,56)	511
(2013,55)	189
(2013,54)	66
(2013,53)	497
(2013,52)	237
(2013,51)	278
(2013,50)	94
(2013,49)	753
(2013,48)	345
(2013,47)	59
(2013,46)	371
(2013,45)	290
(2013,44)	687
(2013,43)	478
(2013,42)	198
(2013,41)	142
(2013,40)	96
(2013,39)	49
(2013,38)	143
(2013,37)	39
(2013,36)	31
(2013,35)	95
(2013,34)	89
(2013,33)	75
(2013,32)	379
(2013,31)	218
(2013,30)	440
(2013,29)	370
(2013,28)	534
(2013,27)	215
(2013,26)	203
(2013,25)	945
(2013,24)	556
(2013,23)	379
(2013,22)	386
(2013,21)	210
(2013,20)	119
(2013,19)	509
(2013,18)	88
(2013,17)	338
(2013,16)	354
(2013,15)	497
(2013,14)	199
(2013,13)	113
(2013,12)	167
(2013,11)	240
(2013,10)	282
(2013,9)	101
(2013,8)	248
(2013,7)	289
(2013,6)	374
(2013,5)	183
(2013,4)	201
(2013,3)	173
(2013,2)	447
(2013,1)	180
(2013,0)	23
(2012,77)	210
(2012,76)	41
(2012,75)	528
(2012,74)	352
(2012,73)	779
(2012,72)	529
(2012,71)	959
(2012,70)	767
(2012,69)	489
(2012,68)	391
(2012,67)	577
(2012,66)	643
(2012,65)	228
(2012,64)	379
(2012,63)	197
(2012,62)	154
(2012,61)	452
(2012,60)	252
(2012,59)	105
(2012,58)	271
(2012,57)	124
(2012,56)	497
(2012,55)	218
(2012,54)	58
(2012,53)	752
(2012,52)	378
(2012,51)	433
(2012,50)	135
(2012,49)	860
(2012,48)	417
(2012,47)	64
(2012,46)	484
(2012,45)	305
(2012,44)	592
(2012,43)	541
(2012,42)	270
(2012,41)	126
(2012,40)	105
(2012,39)	66
(2012,38)	113
(2012,37)	68
(2012,36)	26
(2012,35)	109
(2012,34)	104
(2012,33)	124
(2012,32)	291
(2012,31)	299
(2012,30)	523
(2012,29)	385
(2012,28)	418
(2012,27)	270
(2012,26)	239
(2012,25)	1700
